violation_id,timestamp,location,violation_type,vehicle_type,severity
V09051,2025-08-18 20:45:39.707526,INT004,Illegal Turn,Truck,3
V09052,2025-09-06 09:01:39.707526,"48.8566,2.3522",Illegal Parking,Bus,1
V09053,2025-09-10 01:24:39.707526,"48.8566,2.3522",Speeding,Motorcycle,4
V09054,2025-09-26 18:32:39.707526,INT002,Unknown,Car,4
V09055,2025-10-09 23:20:39.707526,"34.0522,-118.2437",Speeding,Truck,2
V09056,2025-10-20 19:01:39.707526,"34.0522,-118.2437",Illegal Turn,Bus,3
V09057,2025-09-21 22:16:39.707526,"51.5074,-0.1278",Unknown,,5
V09058,2025-08-16 20:05:39.707526,INT004,Speeding,Bus,3
V09059,2025-08-11 16:33:39.707526,INT002,Red Light,Motorcycle,1
V09060,malformed,INT002,Illegal Turn,,5
V09061,2025-10-10 16:42:39.707526,INT005,Red Light,Car,2
V09062,2025-10-02 17:27:39.707526,"48.8566,2.3522",Unknown,Car,1
V09063,2025-10-17 23:51:39.707526,INT004,Unknown,Truck,3
V09064,2025-10-15 11:20:39.707526,INT001,Illegal Parking,Bus,5
V09065,2025-08-05 06:45:39.707526,INT003,Unknown,Truck,2
V09066,2025-09-19 02:32:39.707526,INT004,Unknown,Truck,3
V09067,2025-08-29 15:02:39.707526,INT004,Speeding,Truck,2
V09068,2025-09-05 23:38:39.707526,"51.5074,-0.1278",Illegal Turn,Bus,4
V09069,2025-09-01 03:03:39.707526,INT003,Red Light,,5
V09070,2025-08-09 02:55:39.707526,"34.0522,-118.2437",Illegal Turn,,2
V09071,2025-08-31 22:21:39.707526,"40.7128,-74.0060",Speeding,Motorcycle,2
V09072,2025-10-17 12:44:39.707526,"40.7128,-74.0060",Illegal Turn,Truck,4
V09073,2025-08-06 18:27:39.707526,INT004,Speeding,Truck,4
V09074,2025-09-10 21:39:39.707526,INT002,Red Light,Truck,3
V09075,2025-08-23 22:30:39.707526,INT004,Speeding,,1
V09076,2025-08-31 22:11:39.707526,INT005,Illegal Turn,,1
V09077,2025-08-04 14:20:39.707526,INT001,Illegal Parking,,5
V09078,2025-10-12 12:15:39.707526,INT002,Illegal Turn,Bus,1
V09079,2025-09-02 19:09:39.707526,"51.5074,-0.1278",Illegal Turn,Truck,1
V09080,2025-09-01 18:14:39.707526,"51.5074,-0.1278",Illegal Turn,Car,2
V09081,2025-09-06 14:43:39.707526,INT003,Unknown,Truck,3
V09082,2025-10-22 18:45:39.707526,"34.0522,-118.2437",Unknown,Truck,1
V09083,2025-07-30 03:23:39.707526,INT003,Illegal Turn,,1
V09084,2025-08-28 01:03:39.707526,INT005,Illegal Parking,Car,4
V09085,2025-09-22 06:24:39.707526,INT005,Speeding,Truck,1
V09086,2025-09-29 02:36:39.707526,"34.0522,-118.2437",Red Light,Truck,1
V09087,2025-09-01 04:44:39.707526,"48.8566,2.3522",Illegal Turn,Car,4
V09088,2025-08-30 20:54:39.707526,"34.0522,-118.2437",Unknown,,1
V09089,2025-08-28 18:06:39.707526,INT001,Speeding,Car,1
V09090,2025-09-23 22:22:39.707526,"40.7128,-74.0060",Unknown,Truck,3
V09091,2025-10-23 20:17:39.707526,INT001,Red Light,Motorcycle,1
V09092,2025-07-30 06:23:39.707526,INT004,Illegal Parking,Motorcycle,4
V09093,2025-08-06 08:50:39.707526,INT002,Red Light,Truck,3
V09094,2025-09-02 07:12:39.707526,"51.5074,-0.1278",Speeding,Car,1
V09095,2025-10-20 02:43:39.707526,INT001,Illegal Parking,Truck,5
V09096,2025-09-19 04:33:39.707526,"40.7128,-74.0060",Unknown,Car,1
V09097,2025-09-26 01:13:39.707526,INT002,Illegal Turn,Motorcycle,4
V09098,2025-10-17 10:15:39.707526,"34.0522,-118.2437",Unknown,Bus,4
V09099,2025-10-06 01:34:39.707526,"51.5074,-0.1278",Speeding,Car,5
V09100,2025-08-19 15:34:39.707526,INT004,Illegal Parking,,1
V09101,2025-09-08 11:24:39.707526,"40.7128,-74.0060",Unknown,Car,2
V09102,2025-09-16 01:40:39.707526,"34.0522,-118.2437",Speeding,Car,3
V09103,2025-10-14 15:29:39.707526,"34.0522,-118.2437",Speeding,Car,4
V09104,2025-08-29 07:16:39.707526,INT005,Speeding,,2
V09105,malformed,INT004,Unknown,Bus,5
V09106,2025-09-11 09:52:39.707526,INT002,Red Light,,4
V09107,2025-08-06 03:07:39.707526,"40.7128,-74.0060",Illegal Parking,Motorcycle,1
V09108,2025-08-09 19:29:39.707526,"40.7128,-74.0060",Illegal Parking,Truck,4
V09109,2025-08-03 14:45:39.707526,"40.7128,-74.0060",Illegal Turn,,4
V09110,2025-09-17 20:21:39.707526,INT005,Unknown,Truck,5
V09111,2025-10-02 13:13:39.707526,INT004,Speeding,Bus,5
V09112,2025-08-17 10:20:39.707526,INT003,Red Light,Car,4
V09113,2025-09-22 06:55:39.707526,INT005,Unknown,Truck,5
V09114,2025-10-03 04:40:39.707526,INT004,Speeding,Truck,5
V09115,2025-08-29 11:09:39.707526,"34.0522,-118.2437",Speeding,Car,4
V09116,2025-10-14 02:41:39.707526,INT005,Red Light,Car,3
V09117,2025-09-30 07:53:39.707526,INT003,Red Light,Motorcycle,1
V09118,2025-07-31 03:20:39.707526,INT001,Speeding,Truck,4
V09119,2025-08-03 03:33:39.707526,INT004,Illegal Turn,Truck,3
V09120,2025-10-13 00:16:39.707526,"34.0522,-118.2437",Speeding,Motorcycle,3
V09121,malformed,INT004,Illegal Parking,Motorcycle,3
V09122,2025-09-07 03:16:39.707526,"48.8566,2.3522",Illegal Turn,Motorcycle,3
V09123,2025-08-21 11:24:39.707526,INT004,Red Light,,2
V09124,2025-08-11 19:38:39.707526,"51.5074,-0.1278",Red Light,,2
V09125,2025-09-21 18:03:39.707526,INT001,Red Light,Car,2
V09126,2025-10-12 00:21:39.707526,INT002,Unknown,Motorcycle,5
V09127,2025-09-07 20:39:39.707526,INT004,Illegal Parking,Truck,4
V09128,2025-10-19 16:21:39.707526,INT003,Red Light,,4
V09129,2025-09-19 23:00:39.707526,"34.0522,-118.2437",Unknown,Motorcycle,4
V09130,malformed,INT004,Red Light,Motorcycle,3
V09131,2025-10-24 00:49:39.707526,INT001,Unknown,Bus,1
V09132,2025-08-11 06:37:39.707526,"51.5074,-0.1278",Unknown,Car,1
V09133,2025-10-01 15:37:39.707526,INT004,Illegal Parking,Truck,2
V09134,2025-08-13 09:38:39.707526,"51.5074,-0.1278",Red Light,,2
V09135,2025-09-27 21:44:39.707526,"48.8566,2.3522",Red Light,Bus,1
V09136,2025-10-07 06:19:39.707526,INT002,Unknown,Car,3
V09137,2025-08-04 20:43:39.707526,INT002,Illegal Turn,Bus,1
V09138,2025-08-16 01:51:39.707526,"48.8566,2.3522",Illegal Turn,Motorcycle,4
V09139,2025-09-07 23:12:39.707526,INT003,Illegal Turn,Bus,3
V09140,2025-09-16 12:00:39.707526,INT003,Illegal Parking,Motorcycle,3
V09141,2025-10-24 14:24:39.707526,INT003,Speeding,Car,1
V09142,2025-08-04 19:53:39.707526,INT003,Illegal Turn,Car,4
V09143,2025-09-26 01:38:39.707526,"48.8566,2.3522",Red Light,,5
V09144,2025-08-01 03:08:39.707526,"48.8566,2.3522",Illegal Turn,Car,4
V09145,2025-10-21 12:23:39.707526,"40.7128,-74.0060",Unknown,Car,1
V09146,2025-10-19 06:10:39.707526,INT004,Speeding,,5
V09147,2025-10-12 03:32:39.707526,"51.5074,-0.1278",Red Light,Truck,4
V09148,2025-08-26 20:18:39.707526,"51.5074,-0.1278",Speeding,Bus,2
V09149,2025-10-04 14:01:39.707526,"51.5074,-0.1278",Illegal Parking,Car,2
V09150,2025-08-03 15:23:39.707526,INT004,Illegal Parking,Motorcycle,4
V09151,2025-10-11 15:06:39.707526,"34.0522,-118.2437",Illegal Parking,Motorcycle,3
V09152,2025-08-04 04:29:39.707526,INT002,Unknown,Truck,2
V09153,2025-09-10 02:53:39.707526,"51.5074,-0.1278",Red Light,Motorcycle,4
V09154,2025-08-17 22:35:39.707526,"34.0522,-118.2437",Red Light,Motorcycle,5
V09155,2025-08-17 01:50:39.707526,INT004,Illegal Turn,,1
V09156,2025-08-05 17:17:39.707526,"34.0522,-118.2437",Red Light,Truck,4
V09157,2025-10-18 04:06:39.707526,INT002,Illegal Parking,,5
V09158,2025-10-08 11:21:39.707526,INT002,Red Light,,5
V09159,2025-09-01 01:32:39.707526,INT001,Red Light,Bus,3
V09160,malformed,INT005,Illegal Parking,Truck,1
V09161,2025-09-18 19:56:39.707526,"48.8566,2.3522",Red Light,Truck,4
V09162,2025-09-18 12:11:39.707526,"40.7128,-74.0060",Illegal Parking,Motorcycle,3
V09163,2025-08-23 22:32:39.707526,"34.0522,-118.2437",Unknown,Bus,5
V09164,2025-08-29 15:01:39.707526,"48.8566,2.3522",Unknown,Truck,3
V09165,2025-09-29 09:16:39.707526,INT003,Illegal Parking,Motorcycle,2
V09166,2025-10-16 02:16:39.707526,INT005,Speeding,Motorcycle,5
V09167,2025-08-04 19:21:39.707526,INT003,Illegal Turn,Bus,2
V09168,2025-09-27 13:30:39.707526,"40.7128,-74.0060",Unknown,,2
V09169,2025-10-07 13:26:39.707526,"51.5074,-0.1278",Unknown,,3
V09170,2025-10-25 17:00:39.707526,"48.8566,2.3522",Speeding,Bus,2
V09171,2025-09-28 16:17:39.707526,INT002,Unknown,Car,5
V09172,2025-10-11 23:01:39.707526,INT004,Illegal Parking,Bus,4
V09173,2025-09-14 13:28:39.707526,"34.0522,-118.2437",Illegal Parking,,1
V09174,2025-09-17 05:08:39.707526,"34.0522,-118.2437",Illegal Turn,Car,2
V09175,2025-10-02 02:52:39.707526,"40.7128,-74.0060",Illegal Parking,Car,3
V09176,2025-09-22 23:18:39.707526,INT001,Unknown,Car,5
V09177,2025-09-21 22:32:39.707526,INT005,Speeding,Truck,4
V09178,2025-10-21 01:56:39.707526,"51.5074,-0.1278",Unknown,Truck,5
V09179,2025-08-02 12:34:39.707526,INT003,Unknown,Car,2
V09180,2025-08-19 02:10:39.707526,INT002,Illegal Parking,Motorcycle,4
V09181,2025-09-06 09:09:39.707526,INT002,Illegal Turn,,1
V09182,2025-08-23 00:58:39.707526,"51.5074,-0.1278",Illegal Turn,Bus,1
V09183,2025-10-22 08:21:39.707526,INT004,Illegal Turn,Motorcycle,4
V09184,2025-08-25 00:51:39.707526,INT002,Illegal Turn,Truck,2
V09185,2025-09-22 16:15:39.707526,INT004,Illegal Parking,Car,1
V09186,2025-09-23 01:11:39.707526,INT003,Illegal Turn,Bus,1
V09187,malformed,INT001,Red Light,Truck,3
V09188,2025-10-12 14:12:39.707526,INT005,Illegal Turn,,2
V09189,2025-08-27 17:12:39.707526,"34.0522,-118.2437",Red Light,Car,5
V09190,2025-09-26 16:28:39.707526,INT004,Unknown,Car,2
V09191,2025-08-28 14:09:39.707526,"48.8566,2.3522",Illegal Turn,Truck,3
V09192,2025-08-24 07:32:39.707526,INT001,Speeding,Bus,4
V09193,2025-08-27 14:47:39.707526,INT005,Illegal Parking,Car,2
V09194,2025-08-01 14:44:39.707526,INT004,Illegal Turn,Car,4
V09195,2025-09-01 03:16:39.707526,INT002,Unknown,Truck,1
V09196,2025-08-28 18:26:39.707526,INT005,Illegal Turn,,4
V09197,2025-08-02 05:26:39.707526,"48.8566,2.3522",Unknown,Car,3
V09198,2025-09-09 23:19:39.707526,INT003,Illegal Turn,Truck,5
V09199,2025-08-10 04:06:39.707526,"34.0522,-118.2437",Speeding,Car,1
V09200,2025-08-05 17:35:39.707526,INT004,Illegal Turn,Motorcycle,3
V09201,2025-10-20 17:13:39.707526,INT003,Illegal Turn,,4
V09202,2025-07-28 16:28:39.707526,"40.7128,-74.0060",Illegal Parking,Bus,4
V09203,2025-08-12 18:03:39.707526,INT001,Red Light,Car,3
V09204,2025-09-12 09:12:39.707526,INT002,Illegal Turn,Motorcycle,5
V09205,2025-09-22 17:55:39.707526,INT001,Unknown,Car,3
V09206,2025-09-21 01:42:39.707526,"51.5074,-0.1278",Unknown,Motorcycle,2
V09207,2025-10-03 05:22:39.707526,"34.0522,-118.2437",Red Light,,3
V09208,2025-10-08 21:18:39.707526,INT004,Illegal Parking,Truck,2
V09209,2025-10-23 22:14:39.707526,"48.8566,2.3522",Illegal Turn,Bus,2
V09210,2025-08-23 03:08:39.707526,INT003,Red Light,Truck,3
V09211,2025-10-03 00:00:39.707526,"48.8566,2.3522",Red Light,Motorcycle,2
V09212,2025-09-13 11:38:39.707526,"51.5074,-0.1278",Illegal Parking,Bus,4
V09213,2025-08-01 18:44:39.707526,INT004,Illegal Turn,Truck,1
V09214,2025-08-03 18:26:39.707526,INT003,Red Light,Truck,2
V09215,2025-10-06 12:42:39.707526,"34.0522,-118.2437",Red Light,Car,2
V09216,2025-08-29 13:30:39.707526,INT001,Illegal Turn,,4
V09217,malformed,"48.8566,2.3522",Unknown,,5
V09218,2025-09-28 22:24:39.707526,"40.7128,-74.0060",Unknown,Bus,4
V09219,2025-09-07 01:20:39.709530,INT002,Illegal Parking,Car,2
V09220,2025-10-20 13:12:39.709530,INT004,Speeding,Car,3
V09221,2025-09-11 12:40:39.709530,"40.7128,-74.0060",Illegal Turn,,2
V09222,2025-08-26 21:51:39.709530,"51.5074,-0.1278",Speeding,,2
V09223,2025-09-25 10:33:39.709530,"48.8566,2.3522",Red Light,Bus,5
V09224,2025-08-03 23:12:39.709530,INT001,Unknown,Car,3
V09225,2025-09-09 08:27:39.709530,"48.8566,2.3522",Red Light,Motorcycle,2
V09226,2025-10-15 19:27:39.709530,"34.0522,-118.2437",Speeding,Bus,2
V09227,2025-10-10 11:34:39.709530,INT001,Illegal Turn,Bus,1
V09228,2025-08-11 05:21:39.709530,INT004,Illegal Turn,Motorcycle,4
V09229,2025-10-25 12:19:39.709530,"34.0522,-118.2437",Illegal Turn,Bus,2
V09230,2025-08-10 21:34:39.709530,INT005,Red Light,Bus,5
V09231,2025-07-29 08:17:39.709530,INT004,Unknown,Motorcycle,4
V09232,2025-08-30 05:52:39.709530,INT002,Illegal Turn,Motorcycle,5
V09233,2025-08-15 00:02:39.709530,INT004,Speeding,Motorcycle,1
V09234,2025-10-22 19:27:39.709530,INT002,Speeding,Truck,2
V09235,2025-09-05 01:00:39.709530,"48.8566,2.3522",Unknown,Truck,5
V09236,2025-10-06 05:46:39.709530,"51.5074,-0.1278",Unknown,,3
V09237,2025-09-01 15:48:39.709530,INT005,Illegal Parking,Truck,3
V09238,2025-10-06 11:02:39.709530,INT004,Red Light,Motorcycle,2
V09239,2025-09-05 16:20:39.709530,"40.7128,-74.0060",Illegal Turn,Bus,1
V09240,2025-08-20 21:40:39.709530,INT002,Illegal Parking,Bus,1
V09241,2025-09-12 09:10:39.709530,"40.7128,-74.0060",Unknown,,5
V09242,2025-09-20 22:32:39.709530,"48.8566,2.3522",Illegal Parking,Car,3
V09243,2025-09-05 10:04:39.709530,"48.8566,2.3522",Speeding,Motorcycle,1
V09244,2025-08-18 12:07:39.709530,INT004,Red Light,Bus,5
V09245,2025-10-06 03:14:39.709530,INT004,Illegal Parking,,1
V09246,2025-09-29 11:00:39.709530,INT001,Red Light,Truck,5
V09247,2025-09-02 19:23:39.709530,INT003,Illegal Turn,Motorcycle,2
V09248,2025-09-27 18:33:39.709530,INT002,Red Light,Truck,3
V09249,2025-08-17 06:39:39.709530,"40.7128,-74.0060",Illegal Turn,,1
V09250,2025-07-30 03:15:39.709530,INT005,Illegal Parking,Motorcycle,3
V09251,malformed,INT002,Speeding,Motorcycle,5
V09252,malformed,INT003,Illegal Turn,Truck,4
V09253,2025-08-05 19:10:39.709530,INT002,Illegal Parking,,5
V09254,2025-08-06 16:45:39.709530,"48.8566,2.3522",Illegal Turn,Truck,2
V09255,2025-10-24 05:29:39.709530,INT005,Illegal Turn,Motorcycle,4
V09256,2025-08-31 05:04:39.709530,"48.8566,2.3522",Red Light,Truck,4
V09257,2025-08-30 11:35:39.709530,INT003,Speeding,Car,4
V09258,2025-09-15 00:54:39.709530,INT005,Unknown,Car,5
V09259,2025-08-22 23:51:39.709530,INT004,Illegal Turn,Truck,1
V09260,2025-09-10 14:39:39.709530,INT002,Illegal Turn,Motorcycle,2
V09261,2025-09-11 03:12:39.709530,"34.0522,-118.2437",Speeding,Car,1
V09262,2025-09-06 06:20:39.709530,INT001,Unknown,Car,4
V09263,2025-09-20 06:00:39.709530,INT004,Red Light,Car,2
V09264,2025-09-26 10:33:39.709530,INT004,Illegal Turn,,3
V09265,2025-10-07 16:31:39.709530,"48.8566,2.3522",Unknown,Truck,4
V09266,2025-10-12 07:55:39.709530,INT005,Red Light,,4
V09267,2025-08-12 17:06:39.709530,"34.0522,-118.2437",Speeding,Bus,3
V09268,2025-10-08 05:33:39.709530,"48.8566,2.3522",Illegal Turn,,5
V09269,2025-08-12 22:33:39.709530,"40.7128,-74.0060",Unknown,Motorcycle,4
V09270,2025-10-07 22:32:39.709530,"34.0522,-118.2437",Illegal Parking,Motorcycle,3
V09271,2025-09-18 11:11:39.709530,INT004,Illegal Turn,,3
V09272,2025-10-16 22:49:39.709530,"51.5074,-0.1278",Illegal Turn,Motorcycle,4
V09273,2025-10-08 08:29:39.709530,INT002,Unknown,,2
V09274,2025-10-01 23:11:39.709530,INT005,Unknown,Car,3
V09275,2025-07-29 19:08:39.709530,"51.5074,-0.1278",Unknown,Truck,3
V09276,2025-08-30 09:03:39.709530,"51.5074,-0.1278",Unknown,Car,2
V09277,2025-08-20 10:07:39.709530,"51.5074,-0.1278",Speeding,Motorcycle,5
V09278,2025-09-17 23:16:39.709530,INT003,Illegal Turn,Car,3
V09279,2025-10-19 02:03:39.709530,INT002,Unknown,Motorcycle,1
V09280,2025-10-27 02:11:39.709530,"34.0522,-118.2437",Unknown,Truck,1
V09281,2025-08-05 11:24:39.709530,INT001,Unknown,Truck,4
V09282,2025-10-04 13:44:39.709530,INT002,Red Light,Truck,5
V09283,malformed,INT005,Red Light,Truck,1
V09284,2025-09-25 00:47:39.709530,INT004,Illegal Parking,Bus,4
V09285,2025-08-16 19:01:39.709530,"48.8566,2.3522",Speeding,Bus,5
V09286,2025-08-03 23:42:39.709530,INT005,Unknown,Motorcycle,3
V09287,2025-09-11 22:50:39.709530,"51.5074,-0.1278",Illegal Turn,,1
V09288,2025-08-09 19:07:39.709530,"51.5074,-0.1278",Speeding,Bus,3
V09289,2025-10-26 17:53:39.709530,INT003,Illegal Parking,Bus,3
V09290,2025-09-29 00:17:39.709530,"40.7128,-74.0060",Illegal Parking,Truck,4
V09291,2025-08-03 22:18:39.709530,"34.0522,-118.2437",Red Light,Truck,2
V09292,2025-08-02 13:12:39.709530,INT003,Illegal Turn,Truck,4
V09293,2025-08-11 03:32:39.709530,"34.0522,-118.2437",Red Light,Truck,5
V09294,2025-10-07 05:18:39.709530,INT003,Illegal Turn,Motorcycle,3
V09295,2025-10-26 13:22:39.709530,INT005,Unknown,Motorcycle,4
V09296,2025-09-14 14:34:39.709530,"40.7128,-74.0060",Unknown,Bus,3
V09297,2025-08-24 15:28:39.709530,"51.5074,-0.1278",Unknown,Bus,5
V09298,2025-10-10 09:02:39.709530,"34.0522,-118.2437",Illegal Turn,,2
V09299,2025-08-03 16:25:39.709530,"51.5074,-0.1278",Speeding,Truck,1
V09300,2025-09-26 22:08:39.709530,"34.0522,-118.2437",Red Light,Truck,5
V09301,2025-09-18 04:25:39.709530,"34.0522,-118.2437",Speeding,Truck,5
V09302,2025-08-30 08:22:39.709530,"34.0522,-118.2437",Illegal Parking,Truck,2
V09303,2025-08-24 05:35:39.709530,INT002,Illegal Parking,Car,2
V09304,2025-10-20 02:25:39.709530,INT002,Illegal Turn,,2
V09305,2025-09-29 10:44:39.709530,INT002,Speeding,Motorcycle,1
V09306,2025-10-07 19:07:39.709530,"34.0522,-118.2437",Unknown,Truck,5
V09307,2025-09-18 18:18:39.709530,INT004,Speeding,,3
V09308,2025-10-05 06:55:39.709530,"40.7128,-74.0060",Speeding,Bus,3
V09309,2025-10-08 14:38:39.709530,"34.0522,-118.2437",Speeding,Car,4
V09310,2025-09-21 03:47:39.709530,INT002,Illegal Parking,Car,3
V09311,2025-10-21 11:21:39.709530,INT003,Red Light,,3
V09312,2025-10-17 08:30:39.709530,"48.8566,2.3522",Unknown,Truck,3
V09313,2025-10-17 15:37:39.709530,INT003,Red Light,Bus,1
V09314,2025-10-11 14:58:39.709530,INT002,Speeding,Truck,2
V09315,2025-10-20 00:59:39.709530,"34.0522,-118.2437",Red Light,Bus,5
V09316,2025-10-08 09:30:39.709530,"51.5074,-0.1278",Illegal Turn,,3
V09317,2025-09-13 02:23:39.709530,INT001,Illegal Turn,,1
V09318,2025-08-21 10:47:39.709530,"48.8566,2.3522",Illegal Turn,Car,2
V09319,2025-10-21 07:45:39.709530,INT005,Illegal Parking,,2
V09320,2025-10-19 21:59:39.709530,"40.7128,-74.0060",Red Light,Bus,3
V09321,2025-08-01 06:02:39.709530,INT001,Red Light,Bus,5
V09322,2025-09-25 18:26:39.709530,"40.7128,-74.0060",Speeding,Car,2
V09323,2025-08-15 13:52:39.709530,INT004,Speeding,Bus,4
V09324,2025-08-28 13:33:39.709530,INT004,Unknown,,4
V09325,2025-08-12 17:45:39.709530,INT005,Red Light,Motorcycle,3
V09326,2025-09-03 21:21:39.709530,INT003,Red Light,Truck,5
V09327,2025-09-12 10:32:39.709530,"51.5074,-0.1278",Red Light,Truck,3
V09328,2025-09-15 16:13:39.709530,INT002,Illegal Turn,Bus,3
V09329,2025-10-05 02:07:39.709530,INT001,Speeding,Bus,3
V09330,2025-09-25 14:35:39.709530,INT001,Red Light,,1
V09331,2025-09-18 02:27:39.709530,INT003,Red Light,Motorcycle,3
V09332,2025-07-29 05:42:39.709530,INT001,Illegal Turn,Truck,2
V09333,2025-10-24 18:11:39.709530,INT004,Speeding,Motorcycle,4
V09334,2025-09-24 14:20:39.709530,INT003,Illegal Turn,Bus,4
V09335,2025-08-24 20:38:39.709530,INT002,Illegal Turn,Car,5
V09336,2025-10-14 02:58:39.709530,INT004,Speeding,Truck,4
V09337,2025-10-03 10:41:39.709530,"40.7128,-74.0060",Unknown,Car,1
V09338,malformed,INT003,Illegal Parking,Bus,3
V09339,2025-10-25 19:28:39.709530,INT001,Illegal Turn,,3
V09340,2025-09-24 17:13:39.709530,INT003,Unknown,Motorcycle,1
V09341,2025-10-15 08:13:39.709530,INT005,Unknown,Car,4
V09342,2025-10-26 08:03:39.709530,"51.5074,-0.1278",Speeding,Bus,1
V09343,2025-08-31 06:41:39.709530,INT005,Unknown,Car,5
V09344,2025-08-01 16:29:39.709530,"34.0522,-118.2437",Illegal Parking,Bus,5
V09345,malformed,"40.7128,-74.0060",Speeding,Bus,2
V09346,2025-10-21 19:03:39.709530,"48.8566,2.3522",Illegal Parking,Motorcycle,1
V09347,2025-08-13 23:23:39.709530,INT002,Illegal Turn,Truck,2
V09348,2025-09-12 15:48:39.709530,INT004,Illegal Parking,Car,4
V09349,2025-10-05 09:26:39.709530,INT003,Speeding,Bus,1
V09350,2025-08-22 02:48:39.709530,INT004,Speeding,Motorcycle,3
V09351,2025-08-08 16:06:39.709530,INT001,Unknown,Bus,2
V09352,2025-10-04 05:35:39.709530,INT003,Unknown,Car,5
V09353,2025-09-29 08:46:39.709530,"40.7128,-74.0060",Illegal Parking,Car,5
V09354,2025-08-18 07:35:39.709530,"48.8566,2.3522",Illegal Turn,Truck,4
V09355,2025-09-25 21:41:39.709530,INT003,Unknown,Car,4
V09356,2025-10-27 06:58:39.709530,"51.5074,-0.1278",Illegal Parking,Truck,5
V09357,2025-09-13 05:27:39.709530,INT003,Unknown,Motorcycle,5
V09358,2025-09-25 09:31:39.709530,INT003,Speeding,Car,1
V09359,2025-08-21 05:33:39.709530,INT001,Red Light,Car,1
V09360,2025-08-06 18:43:39.709530,INT002,Speeding,Car,2
V09361,2025-08-18 19:46:39.709530,"48.8566,2.3522",Illegal Parking,Car,5
V09362,2025-08-16 07:27:39.709530,INT001,Red Light,Truck,2
V09363,2025-09-25 11:09:39.709530,"40.7128,-74.0060",Speeding,Motorcycle,3
V09364,2025-09-07 22:37:39.709530,INT005,Illegal Turn,,4
V09365,2025-08-18 13:25:39.709530,INT001,Red Light,,1
V09366,2025-09-07 20:14:39.709530,"48.8566,2.3522",Illegal Turn,Truck,3
V09367,2025-09-03 02:22:39.709530,"51.5074,-0.1278",Unknown,Bus,3
V09368,2025-10-04 10:32:39.709530,"48.8566,2.3522",Speeding,Motorcycle,2
V09369,2025-09-13 12:33:39.709530,"48.8566,2.3522",Red Light,Motorcycle,3
V09370,2025-10-11 00:55:39.709530,"40.7128,-74.0060",Unknown,,4
V09371,2025-10-10 11:49:39.709530,INT003,Red Light,,5
V09372,2025-08-27 18:26:39.709530,"34.0522,-118.2437",Unknown,Motorcycle,1
V09373,2025-10-06 00:45:39.709530,"48.8566,2.3522",Illegal Parking,Motorcycle,2
V09374,2025-08-07 14:21:39.709530,INT005,Speeding,Motorcycle,4
V09375,2025-08-22 18:25:39.709530,INT003,Red Light,Motorcycle,1
V09376,2025-08-06 13:31:39.709530,INT004,Illegal Turn,,5
V09377,2025-10-23 02:53:39.709530,INT003,Unknown,Bus,3
V09378,2025-08-29 14:25:39.709530,INT005,Speeding,Car,3
V09379,2025-10-16 00:44:39.709530,INT003,Red Light,Car,3
V09380,2025-08-22 22:58:39.709530,INT002,Speeding,,2
V09381,2025-08-09 13:46:39.709530,"40.7128,-74.0060",Red Light,Car,5
V09382,2025-09-03 18:27:39.709530,INT002,Red Light,Car,3
V09383,2025-10-06 02:31:39.709530,INT003,Illegal Parking,Motorcycle,2
V09384,2025-08-26 17:14:39.709530,INT003,Illegal Turn,Bus,3
V09385,2025-09-27 20:33:39.709530,INT002,Speeding,Bus,2
V09386,2025-09-23 20:34:39.709530,"40.7128,-74.0060",Illegal Parking,Truck,2
V09387,2025-09-24 20:44:39.709530,"40.7128,-74.0060",Speeding,Motorcycle,1
V09388,2025-10-16 17:48:39.709530,"40.7128,-74.0060",Illegal Parking,Car,5
V09389,2025-10-12 14:18:39.709530,INT002,Illegal Parking,Truck,1
V09390,2025-08-31 17:12:39.709530,INT001,Speeding,,1
V09391,2025-09-07 23:25:39.709530,INT005,Illegal Turn,Bus,5
V09392,2025-09-07 12:39:39.709530,INT002,Unknown,Car,5
V09393,2025-10-06 06:31:39.709530,"48.8566,2.3522",Red Light,Motorcycle,3
V09394,2025-10-24 11:45:39.709530,"48.8566,2.3522",Illegal Turn,Motorcycle,3
V09395,2025-08-06 14:23:39.709530,INT002,Illegal Parking,Truck,2
V09396,2025-10-05 00:19:39.709530,"40.7128,-74.0060",Illegal Parking,,2
V09397,2025-08-11 15:14:39.709530,INT003,Illegal Turn,Bus,5
V09398,2025-10-23 07:32:39.709530,"40.7128,-74.0060",Illegal Turn,Bus,3
